stazione_id;data;inquinante;valore
"4";2020-01-08;PM10;61
"5";2020-01-08;NO2;
"5";2020-01-08;O3;
"6";2020-01-08;C6H6;3.7
"6";2020-01-08;CO_8h;1.6
"6";2020-01-08;NO2;69
"6";2020-01-08;PM10;64
"6";2020-01-08;PM25;48
"7";2020-01-08;NO2;79
"7";2020-01-08;O3;5
"7";2020-01-08;PM10;57
"8";2020-01-08;C6H6;
"8";2020-01-08;CO_8h;
"8";2020-01-08;NO2;
"1";2020-01-09;NO2;
"2";2020-01-09;C6H6;4.1
"2";2020-01-09;NO2;54
"2";2020-01-09;O3;8
"2";2020-01-09;PM10;63
"2";2020-01-09;PM25;45
"2";2020-01-09;SO2;6
"3";2020-01-09;CO_8h;1.3
"3";2020-01-09;NO2;77
"4";2020-01-09;C6H6;3.6
"4";2020-01-09;CO_8h;1.9
"4";2020-01-09;NO2;88
"4";2020-01-09;PM10;60
"5";2020-01-09;NO2;
"5";2020-01-09;O3;
"6";2020-01-09;C6H6;4.3
"6";2020-01-09;CO_8h;1.9
"6";2020-01-09;NO2;73
"6";2020-01-09;PM10;71
"6";2020-01-09;PM25;49
"7";2020-01-09;NO2;78
"7";2020-01-09;O3;6
"7";2020-01-09;PM10;58
"8";2020-01-09;C6H6;
"8";2020-01-09;CO_8h;
"8";2020-01-09;NO2;
"1";2020-01-10;NO2;
"2";2020-01-10;C6H6;5.8
"2";2020-01-10;NO2;86
"2";2020-01-10;O3;7
"2";2020-01-10;PM10;74
"2";2020-01-10;PM25;54
"2";2020-01-10;SO2;10
"3";2020-01-10;CO_8h;2.1
"3";2020-01-10;NO2;142
"4";2020-01-10;C6H6;5.4
"4";2020-01-10;CO_8h;2.7
"4";2020-01-10;NO2;118
"4";2020-01-10;PM10;81
"5";2020-01-10;NO2;
"5";2020-01-10;O3;
"6";2020-01-10;C6H6;7.5
"6";2020-01-10;CO_8h;2.9
"6";2020-01-10;NO2;115
"6";2020-01-10;PM10;96
"6";2020-01-10;PM25;65
"7";2020-01-10;NO2;120
"7";2020-01-10;O3;5
"7";2020-01-10;PM10;68
"8";2020-01-10;C6H6;
"8";2020-01-10;CO_8h;
"8";2020-01-10;NO2;
"2";2020-01-11;SO2;9
"2";2020-01-12;SO2;9
"1";2020-01-13;NO2;
"2";2020-01-13;C6H6;3.7
"2";2020-01-13;NO2;73
"2";2020-01-13;O3;33
"2";2020-01-13;PM10;61
"2";2020-01-13;PM25;49
"2";2020-01-13;SO2;6
"3";2020-01-13;CO_8h;1.9
"3";2020-01-13;NO2;166
"4";2020-01-13;C6H6;4.1
"4";2020-01-13;CO_8h;3.2
"4";2020-01-13;NO2;115
"4";2020-01-13;PM10;71
"5";2020-01-13;NO2;
"5";2020-01-13;O3;
"6";2020-01-13;C6H6;3.9
"6";2020-01-13;CO_8h;2.6
"6";2020-01-13;NO2;98
"6";2020-01-13;PM10;65
"6";2020-01-13;PM25;52
"7";2020-01-13;NO2;129
"7";2020-01-13;O3;26
"7";2020-01-13;PM10;58
"8";2020-01-13;C6H6;
"8";2020-01-13;CO_8h;
"8";2020-01-13;NO2;
"1";2020-01-14;NO2;
"2";2020-01-14;C6H6;4.5
"2";2020-01-14;NO2;70
"2";2020-01-14;O3;25
"2";2020-01-14;PM10;74
"2";2020-01-14;PM25;59
"2";2020-01-14;SO2;7
"3";2020-01-14;CO_8h;2
"3";2020-01-14;NO2;175
"4";2020-01-14;C6H6;4.9
"4";2020-01-14;CO_8h;2.7
"4";2020-01-14;NO2;104
"4";2020-01-14;PM10;89
"5";2020-01-14;NO2;
"5";2020-01-14;O3;
"6";2020-01-14;C6H6;4.9
"6";2020-01-14;CO_8h;2.3
"6";2020-01-14;NO2;87
"6";2020-01-14;PM10;84
"6";2020-01-14;PM25;63
"7";2020-01-14;NO2;118
"7";2020-01-14;O3;6
"7";2020-01-14;PM10;78
"8";2020-01-14;C6H6;
"8";2020-01-14;CO_8h;
"8";2020-01-14;NO2;
"1";2020-01-15;NO2;
"2";2020-01-15;C6H6;5.8
"2";2020-01-15;NO2;74
"2";2020-01-15;O3;6
"2";2020-01-15;PM10;92
"2";2020-01-15;PM25;70
"2";2020-01-15;SO2;8
"3";2020-01-15;CO_8h;2
"3";2020-01-15;NO2;115
"4";2020-01-15;C6H6;4.8
"4";2020-01-15;CO_8h;2.9
"4";2020-01-15;NO2;85
"4";2020-01-15;PM10;96
"5";2020-01-15;NO2;
"5";2020-01-15;O3;
"6";2020-01-15;C6H6;6.8
"6";2020-01-15;CO_8h;2.8
"6";2020-01-15;NO2;106
"6";2020-01-15;PM10;102
"6";2020-01-15;PM25;76
"7";2020-01-15;NO2;128
"7";2020-01-15;O3;4
"7";2020-01-15;PM10;89
"8";2020-01-15;C6H6;
"8";2020-01-15;CO_8h;
"8";2020-01-15;NO2;
"1";2020-01-16;NO2;
"2";2020-01-16;C6H6;3.8
"2";2020-01-16;NO2;64
"2";2020-01-16;O3;8
"2";2020-01-16;PM10;79
"2";2020-01-16;PM25;66
"2";2020-01-16;SO2;5
"3";2020-01-16;CO_8h;1.1
"3";2020-01-16;NO2;72
"4";2020-01-16;C6H6;3
"4";2020-01-16;CO_8h;1.9
"4";2020-01-16;NO2;61
"4";2020-01-16;PM10;85
"5";2020-01-16;NO2;
"5";2020-01-16;O3;
"6";2020-01-16;C6H6;3.3
"6";2020-01-16;CO_8h;1.8
"6";2020-01-16;NO2;69
"6";2020-01-16;PM10;96
"6";2020-01-16;PM25;74
"7";2020-01-16;NO2;73
"7";2020-01-16;O3;8
"7";2020-01-16;PM10;81
"8";2020-01-16;C6H6;
"8";2020-01-16;CO_8h;
"8";2020-01-16;NO2;
"1";2020-01-17;NO2;
"2";2020-01-17;C6H6;3.8
"2";2020-01-17;NO2;78
"2";2020-01-17;O3;12
"2";2020-01-17;PM10;84
"2";2020-01-17;PM25;67
"2";2020-01-17;SO2;10
"3";2020-01-17;CO_8h;1.6
"3";2020-01-17;NO2;171
"4";2020-01-17;C6H6;3.8
"4";2020-01-17;CO_8h;2.4
"4";2020-01-17;NO2;
"4";2020-01-17;PM10;95
"5";2020-01-17;NO2;
"5";2020-01-17;O3;
"6";2020-01-17;C6H6;4
"6";2020-01-17;CO_8h;2
"6";2020-01-17;NO2;90
"6";2020-01-17;PM10;103
"6";2020-01-17;PM25;76
"7";2020-01-17;NO2;118
"7";2020-01-17;O3;12
"7";2020-01-17;PM10;84
"8";2020-01-17;C6H6;
"8";2020-01-17;CO_8h;
"8";2020-01-17;NO2;
"2";2020-01-18;SO2;14
"2";2020-01-19;SO2;2.5
"1";2020-01-20;NO2;
"2";2020-01-20;C6H6;2.9
"2";2020-01-20;NO2;68
"2";2020-01-20;O3;37
"2";2020-01-20;PM10;41
"2";2020-01-20;PM25;34
"2";2020-01-20;SO2;2.5
"3";2020-01-20;CO_8h;1.5
"3";2020-01-20;NO2;97
"4";2020-01-20;C6H6;2.7
"4";2020-01-20;CO_8h;2.2
"4";2020-01-20;NO2;
"4";2020-01-20;PM10;48
"5";2020-01-20;NO2;
"5";2020-01-20;O3;
"6";2020-01-20;C6H6;2.5
"6";2020-01-20;CO_8h;1.8
"6";2020-01-20;NO2;79
"6";2020-01-20;PM10;48
"6";2020-01-20;PM25;39
"7";2020-01-20;NO2;76
"7";2020-01-20;O3;37
"7";2020-01-20;PM10;44
"8";2020-01-20;C6H6;
"8";2020-01-20;CO_8h;
"8";2020-01-20;NO2;
"1";2020-01-21;NO2;
"2";2020-01-21;C6H6;2
"2";2020-01-21;NO2;71
"2";2020-01-21;O3;59
"2";2020-01-21;PM10;25
"2";2020-01-21;PM25;16
"2";2020-01-21;SO2;6
"3";2020-01-21;CO_8h;1.6
"3";2020-01-21;NO2;161
"4";2020-01-21;C6H6;2.9
"4";2020-01-21;CO_8h;2.1
"4";2020-01-21;NO2;
"4";2020-01-21;PM10;41
"5";2020-01-21;NO2;
"5";2020-01-21;O3;
"6";2020-01-21;C6H6;2
"6";2020-01-21;CO_8h;1.7
"6";2020-01-21;NO2;94
"6";2020-01-21;PM10;27
"6";2020-01-21;PM25;16
"7";2020-01-21;NO2;108
"7";2020-01-21;O3;44
"7";2020-01-21;PM10;23
"8";2020-01-21;C6H6;
"8";2020-01-21;CO_8h;
"8";2020-01-21;NO2;
"1";2020-01-22;NO2;
"2";2020-01-22;C6H6;3.6
"2";2020-01-22;NO2;90
"2";2020-01-22;O3;10
"2";2020-01-22;PM10;51
"2";2020-01-22;PM25;36
"2";2020-01-22;SO2;16
"3";2020-01-22;CO_8h;2
"3";2020-01-22;NO2;170
"4";2020-01-22;C6H6;3.2
"4";2020-01-22;CO_8h;2.4
"4";2020-01-22;NO2;99
"4";2020-01-22;PM10;51
"5";2020-01-22;NO2;
"5";2020-01-22;O3;
"6";2020-01-22;C6H6;3.5
"6";2020-01-22;CO_8h;1.1
"6";2020-01-22;NO2;131
"6";2020-01-22;PM10;58
"6";2020-01-22;PM25;34
"7";2020-01-22;NO2;129
"7";2020-01-22;O3;9
"7";2020-01-22;PM10;48
"8";2020-01-22;C6H6;
"8";2020-01-22;CO_8h;
"8";2020-01-22;NO2;
"1";2020-01-23;NO2;
"2";2020-01-23;C6H6;3.6
"2";2020-01-23;NO2;76
"2";2020-01-23;O3;27
"2";2020-01-23;PM10;49
"2";2020-01-23;PM25;37
"2";2020-01-23;SO2;12
"3";2020-01-23;CO_8h;1.3
"3";2020-01-23;NO2;124
"4";2020-01-23;C6H6;3.4
"4";2020-01-23;CO_8h;2.4
"4";2020-01-23;NO2;107
"4";2020-01-23;PM10;60
"5";2020-01-23;NO2;
"5";2020-01-23;O3;
"6";2020-01-23;C6H6;3.5
"6";2020-01-23;CO_8h;1.2
"6";2020-01-23;NO2;86
"6";2020-01-23;PM10;64
"6";2020-01-23;PM25;39
"7";2020-01-23;NO2;109
"7";2020-01-23;O3;23
"7";2020-01-23;PM10;43
"8";2020-01-23;C6H6;
"8";2020-01-23;CO_8h;
"8";2020-01-23;NO2;
"1";2020-01-24;NO2;
"2";2020-01-24;C6H6;3.9
"2";2020-01-24;NO2;80
"2";2020-01-24;O3;30
"2";2020-01-24;PM10;67
"2";2020-01-24;PM25;49
"2";2020-01-24;SO2;7
"3";2020-01-24;CO_8h;1.6
"3";2020-01-24;NO2;158
"4";2020-01-24;C6H6;4
"4";2020-01-24;CO_8h;2.6
"4";2020-01-24;NO2;112
"4";2020-01-24;PM10;73
"5";2020-01-24;NO2;
"5";2020-01-24;O3;
"6";2020-01-24;C6H6;3
"6";2020-01-24;CO_8h;1.3
"6";2020-01-24;NO2;107
"6";2020-01-24;PM10;71
"6";2020-01-24;PM25;50
"7";2020-01-24;NO2;115
"7";2020-01-24;O3;21
"7";2020-01-24;PM10;63
"8";2020-01-24;C6H6;
"8";2020-01-24;CO_8h;
"8";2020-01-24;NO2;
"2";2020-01-25;SO2;8
"2";2020-01-26;SO2;6
"1";2020-01-27;NO2;
"2";2020-01-27;C6H6;3.2
"2";2020-01-27;NO2;66
"2";2020-01-27;O3;40
"2";2020-01-27;PM10;81
"2";2020-01-27;PM25;67
"2";2020-01-27;SO2;7
"3";2020-01-27;CO_8h;1.3
"3";2020-01-27;NO2;96
"4";2020-01-27;C6H6;3.3
"4";2020-01-27;CO_8h;2.6
"4";2020-01-27;NO2;87
"4";2020-01-27;PM10;89
"5";2020-01-27;NO2;
"5";2020-01-27;O3;
"6";2020-01-27;C6H6;2.4
"6";2020-01-27;CO_8h;1.2
"6";2020-01-27;NO2;74
"6";2020-01-27;PM10;90
"6";2020-01-27;PM25;75
"7";2020-01-27;NO2;78
"7";2020-01-27;O3;30
"7";2020-01-27;PM10;81
"8";2020-01-27;C6H6;
"8";2020-01-27;CO_8h;
"8";2020-01-27;NO2;
"1";2020-01-28;NO2;
"2";2020-01-28;C6H6;4.4
"2";2020-01-28;NO2;102
"2";2020-01-28;O3;7
"2";2020-01-28;PM10;99
"2";2020-01-28;PM25;75
"2";2020-01-28;SO2;9
"3";2020-01-28;CO_8h;2
"3";2020-01-28;NO2;160
"4";2020-01-28;C6H6;4.2
"4";2020-01-28;CO_8h;2.9
"4";2020-01-28;NO2;100
"4";2020-01-28;PM10;106
"5";2020-01-28;NO2;
"5";2020-01-28;O3;
"6";2020-01-28;C6H6;3.7
"6";2020-01-28;CO_8h;2.1
"6";2020-01-28;NO2;124
"6";2020-01-28;PM10;103
"6";2020-01-28;PM25;78
"7";2020-01-28;NO2;137
"7";2020-01-28;O3;6
"7";2020-01-28;PM10;96
"8";2020-01-28;C6H6;
"8";2020-01-28;CO_8h;
"8";2020-01-28;NO2;
"1";2020-01-29;NO2;
"2";2020-01-29;C6H6;2.6
"2";2020-01-29;NO2;66
"2";2020-01-29;O3;11
"2";2020-01-29;PM10;61
"2";2020-01-29;PM25;47
"2";2020-01-29;SO2;2.5
"3";2020-01-29;CO_8h;1.1
"3";2020-01-29;NO2;90
"4";2020-01-29;C6H6;2.3
"4";2020-01-29;CO_8h;2.3
"4";2020-01-29;NO2;79
"4";2020-01-29;PM10;69
"5";2020-01-29;NO2;
"5";2020-01-29;O3;
"6";2020-01-29;C6H6;1.8
"6";2020-01-29;CO_8h;1.1
"6";2020-01-29;NO2;70
"6";2020-01-29;PM10;71
"6";2020-01-29;PM25;53
"7";2020-01-29;NO2;71
"7";2020-01-29;O3;18
"7";2020-01-29;PM10;66
"8";2020-01-29;C6H6;
"8";2020-01-29;CO_8h;
"8";2020-01-29;NO2;
"1";2020-01-30;NO2;
"2";2020-01-30;C6H6;2
"2";2020-01-30;NO2;88
"2";2020-01-30;O3;49
"2";2020-01-30;PM10;30
"2";2020-01-30;PM25;19
"2";2020-01-30;SO2;7
"3";2020-01-30;CO_8h;1.4
"3";2020-01-30;NO2;141
"4";2020-01-30;C6H6;2
"4";2020-01-30;CO_8h;2.1
"4";2020-01-30;NO2;77
"4";2020-01-30;PM10;37
"5";2020-01-30;NO2;
"5";2020-01-30;O3;
"6";2020-01-30;C6H6;2.1
"6";2020-01-30;CO_8h;1.5
"6";2020-01-30;NO2;96
"6";2020-01-30;PM10;51
"6";2020-01-30;PM25;26
"7";2020-01-30;NO2;102
"7";2020-01-30;O3;39
"7";2020-01-30;PM10;40
"8";2020-01-30;C6H6;
"8";2020-01-30;CO_8h;
"8";2020-01-30;NO2;
"1";2020-01-31;NO2;
"2";2020-01-31;C6H6;2.2
"2";2020-01-31;NO2;74
"2";2020-01-31;O3;33
"2";2020-01-31;PM10;47
"2";2020-01-31;PM25;34
"2";2020-01-31;SO2;9
"3";2020-01-31;CO_8h;1.5
"3";2020-01-31;NO2;139
"4";2020-01-31;C6H6;3.1
"4";2020-01-31;CO_8h;2.4
"4";2020-01-31;NO2;
"4";2020-01-31;PM10;53
"5";2020-01-31;NO2;
"5";2020-01-31;O3;
"6";2020-01-31;C6H6;1.8
"6";2020-01-31;CO_8h;1.4
"6";2020-01-31;NO2;97
"6";2020-01-31;PM10;53
"6";2020-01-31;PM25;37
"7";2020-01-31;NO2;110
"7";2020-01-31;O3;18
"7";2020-01-31;PM10;50
"8";2020-01-31;C6H6;
"8";2020-01-31;CO_8h;
"8";2020-01-31;NO2;
"2";2020-02-01;SO2;11
"2";2020-02-02;SO2;5
"1";2020-02-03;NO2;
"2";2020-02-03;C6H6;2.8
"2";2020-02-03;NO2;43
"2";2020-02-03;O3;15
"2";2020-02-03;PM10;40
"2";2020-02-03;PM25;31
"2";2020-02-03;SO2;5
"3";2020-02-03;CO_8h;1.1
"3";2020-02-03;NO2;53
"4";2020-02-03;C6H6;3.3
"4";2020-02-03;CO_8h;1.2
"4";2020-02-03;NO2;
"4";2020-02-03;PM10;50
"5";2020-02-03;NO2;
"5";2020-02-03;O3;
"6";2020-02-03;C6H6;2
"6";2020-02-03;CO_8h;1.3
"6";2020-02-03;NO2;55
"6";2020-02-03;PM10;50
"6";2020-02-03;PM25;30
"7";2020-02-03;NO2;61
"7";2020-02-03;O3;12
"7";2020-02-03;PM10;47
"8";2020-02-03;C6H6;
"8";2020-02-03;CO_8h;
"8";2020-02-03;NO2;
"1";2020-02-04;NO2;
"2";2020-02-04;C6H6;3.3
"2";2020-02-04;NO2;65
"2";2020-02-04;O3;14
"2";2020-02-04;PM10;45
"2";2020-02-04;PM25;30
"2";2020-02-04;SO2;10
"3";2020-02-04;CO_8h;1.7
"3";2020-02-04;NO2;146
"4";2020-02-04;C6H6;3.6
"4";2020-02-04;CO_8h;1.5
"4";2020-02-04;NO2;
"4";2020-02-04;PM10;56
"5";2020-02-04;NO2;
"5";2020-02-04;O3;
"6";2020-02-04;C6H6;2.3
"6";2020-02-04;CO_8h;1.7
"6";2020-02-04;NO2;82
"6";2020-02-04;PM10;53
"6";2020-02-04;PM25;38
"7";2020-02-04;NO2;119
"7";2020-02-04;O3;11
"7";2020-02-04;PM10;50
"8";2020-02-04;C6H6;
"8";2020-02-04;CO_8h;
"8";2020-02-04;NO2;
"1";2020-02-05;NO2;
"2";2020-02-05;C6H6;1.3
"2";2020-02-05;NO2;
"2";2020-02-05;O3;81
"2";2020-02-05;PM10;40
"2";2020-02-05;PM25;23
"2";2020-02-05;SO2;2.5
"3";2020-02-05;CO_8h;1.1
"3";2020-02-05;NO2;66
"4";2020-02-05;C6H6;1.4
"4";2020-02-05;CO_8h;0.9
"4";2020-02-05;NO2;66
"4";2020-02-05;PM10;45
"5";2020-02-05;NO2;
"5";2020-02-05;O3;
"6";2020-02-05;C6H6;0.5
"6";2020-02-05;CO_8h;1
"6";2020-02-05;NO2;49
"6";2020-02-05;PM10;52
"6";2020-02-05;PM25;35
"7";2020-02-05;NO2;56
"7";2020-02-05;O3;61
"7";2020-02-05;PM10;47
"8";2020-02-05;C6H6;
"8";2020-02-05;CO_8h;
"8";2020-02-05;NO2;
"1";2020-02-06;NO2;
"2";2020-02-06;C6H6;0.5
"2";2020-02-06;NO2;
"2";2020-02-06;O3;81
"2";2020-02-06;PM10;13
"2";2020-02-06;PM25;8
"2";2020-02-06;SO2;5
"3";2020-02-06;CO_8h;1
"3";2020-02-06;NO2;100
"4";2020-02-06;C6H6;1
"4";2020-02-06;CO_8h;0.6
"4";2020-02-06;NO2;100
"4";2020-02-06;PM10;13
"5";2020-02-06;NO2;
"5";2020-02-06;O3;
"6";2020-02-06;C6H6;0.5
"6";2020-02-06;CO_8h;0.9
"6";2020-02-06;NO2;95
"6";2020-02-06;PM10;25
"6";2020-02-06;PM25;17
"7";2020-02-06;NO2;87
"7";2020-02-06;O3;60
"7";2020-02-06;PM10;19
"8";2020-02-06;C6H6;
"8";2020-02-06;CO_8h;
"8";2020-02-06;NO2;
"1";2020-02-07;NO2;
"2";2020-02-07;C6H6;1.8
"2";2020-02-07;NO2;79
"2";2020-02-07;O3;59
"2";2020-02-07;PM10;24
"2";2020-02-07;PM25;16
"2";2020-02-07;SO2;10
"3";2020-02-07;CO_8h;1.2
"3";2020-02-07;NO2;144
"4";2020-02-07;C6H6;2.7
"4";2020-02-07;CO_8h;1.1
"4";2020-02-07;NO2;214
"4";2020-02-07;PM10;35
"5";2020-02-07;NO2;
"5";2020-02-07;O3;
"6";2020-02-07;C6H6;1.3
"6";2020-02-07;CO_8h;1.1
"6";2020-02-07;NO2;90
"6";2020-02-07;PM10;36
"6";2020-02-07;PM25;25
"7";2020-02-07;NO2;102
"7";2020-02-07;O3;51
"7";2020-02-07;PM10;24
"8";2020-02-07;C6H6;
"8";2020-02-07;CO_8h;
"8";2020-02-07;NO2;
"2";2020-02-08;SO2;13
"2";2020-02-09;SO2;10
"1";2020-02-10;NO2;
"2";2020-02-10;C6H6;3.8
"2";2020-02-10;NO2;76
"2";2020-02-10;O3;14
"2";2020-02-10;PM10;79
"2";2020-02-10;PM25;64
"2";2020-02-10;SO2;6
"3";2020-02-10;CO_8h;2.3
"3";2020-02-10;NO2;133
"4";2020-02-10;C6H6;4.6
"4";2020-02-10;CO_8h;1.9
"4";2020-02-10;NO2;
"4";2020-02-10;PM10;92
"5";2020-02-10;NO2;
"5";2020-02-10;O3;
"6";2020-02-10;C6H6;2.4
"6";2020-02-10;CO_8h;1.7
"6";2020-02-10;NO2;90
"6";2020-02-10;PM10;86
"6";2020-02-10;PM25;69
"7";2020-02-10;NO2;107
"7";2020-02-10;O3;8
"7";2020-02-10;PM10;79
"8";2020-02-10;C6H6;
"8";2020-02-10;CO_8h;
"8";2020-02-10;NO2;
"1";2020-02-11;NO2;
"2";2020-02-11;C6H6;3.2
"2";2020-02-11;NO2;72
"2";2020-02-11;O3;30
"2";2020-02-11;PM10;64
"2";2020-02-11;PM25;52
"2";2020-02-11;SO2;2.5
"3";2020-02-11;CO_8h;1.6
"3";2020-02-11;NO2;117
"4";2020-02-11;C6H6;3.8
"4";2020-02-11;CO_8h;1.6
"4";2020-02-11;NO2;133
"4";2020-02-11;PM10;82
"5";2020-02-11;NO2;
"5";2020-02-11;O3;
"6";2020-02-11;C6H6;2.2
"6";2020-02-11;CO_8h;1.6
"6";2020-02-11;NO2;77
"6";2020-02-11;PM10;73
"6";2020-02-11;PM25;60
"7";2020-02-11;NO2;85
"7";2020-02-11;O3;29
"7";2020-02-11;PM10;63
"8";2020-02-11;C6H6;
"8";2020-02-11;CO_8h;
"8";2020-02-11;NO2;
"1";2020-02-12;NO2;
"2";2020-02-12;C6H6;2.5
"2";2020-02-12;NO2;79
"2";2020-02-12;O3;76
"2";2020-02-12;PM10;28
"2";2020-02-12;PM25;20
"2";2020-02-12;SO2;10
"3";2020-02-12;CO_8h;1.6
"3";2020-02-12;NO2;121
"4";2020-02-12;C6H6;2.5
"4";2020-02-12;CO_8h;1.6
"4";2020-02-12;NO2;139
"4";2020-02-12;PM10;32
"5";2020-02-12;NO2;
"5";2020-02-12;O3;
"6";2020-02-12;C6H6;1.9
"6";2020-02-12;CO_8h;1.7
"6";2020-02-12;NO2;87
"6";2020-02-12;PM10;45
"6";2020-02-12;PM25;29
"7";2020-02-12;NO2;89
"7";2020-02-12;O3;54
"7";2020-02-12;PM10;33
"8";2020-02-12;C6H6;
"8";2020-02-12;CO_8h;
"8";2020-02-12;NO2;
"1";2020-02-13;NO2;
"2";2020-02-13;C6H6;1.3
"2";2020-02-13;NO2;98
"2";2020-02-13;O3;79
"2";2020-02-13;PM10;15
"2";2020-02-13;PM25;7
"2";2020-02-13;SO2;8
"3";2020-02-13;CO_8h;1.7
"3";2020-02-13;NO2;205
"4";2020-02-13;C6H6;1.5
"4";2020-02-13;CO_8h;1.1
"4";2020-02-13;NO2;168
"4";2020-02-13;PM10;12
"5";2020-02-13;NO2;
"5";2020-02-13;O3;
"6";2020-02-13;C6H6;1.2
"6";2020-02-13;CO_8h;1.5
"6";2020-02-13;NO2;112
"6";2020-02-13;PM10;31
"6";2020-02-13;PM25;16
"7";2020-02-13;NO2;101
"7";2020-02-13;O3;65
"7";2020-02-13;PM10;16
"8";2020-02-13;C6H6;
"8";2020-02-13;CO_8h;
"8";2020-02-13;NO2;
"1";2020-02-14;NO2;
"2";2020-02-14;C6H6;1.6
"2";2020-02-14;NO2;77
"2";2020-02-14;O3;52
"2";2020-02-14;PM10;35
"2";2020-02-14;PM25;26
"2";2020-02-14;SO2;12
"3";2020-02-14;CO_8h;1.8
"3";2020-02-14;NO2;114
"4";2020-02-14;C6H6;2.8
"4";2020-02-14;CO_8h;1.4
"4";2020-02-14;NO2;140
"4";2020-02-14;PM10;44
"5";2020-02-14;NO2;
"5";2020-02-14;O3;
"6";2020-02-14;C6H6;1
"6";2020-02-14;CO_8h;1.1
"6";2020-02-14;NO2;74
"6";2020-02-14;PM10;49
"6";2020-02-14;PM25;23
"7";2020-02-14;NO2;89
"7";2020-02-14;O3;44
"7";2020-02-14;PM10;38
"8";2020-02-14;C6H6;
"8";2020-02-14;CO_8h;
"8";2020-02-14;NO2;
"2";2020-02-15;SO2;6
"2";2020-02-16;SO2;7
"1";2020-02-17;NO2;
"2";2020-02-17;C6H6;2.8
"2";2020-02-17;NO2;82
"2";2020-02-17;O3;67
"2";2020-02-17;PM10;72
"2";2020-02-17;PM25;56
"2";2020-02-17;SO2;7
"3";2020-02-17;CO_8h;2.4
"3";2020-02-17;NO2;109
"4";2020-02-17;C6H6;
"4";2020-02-17;CO_8h;2.1
"4";2020-02-17;NO2;145
"4";2020-02-17;PM10;79
"5";2020-02-17;NO2;
"5";2020-02-17;O3;
"6";2020-02-17;C6H6;1.6
"6";2020-02-17;CO_8h;1.7
"6";2020-02-17;NO2;72
"6";2020-02-17;PM10;64
"6";2020-02-17;PM25;62
"7";2020-02-17;NO2;85
"7";2020-02-17;O3;58
"7";2020-02-17;PM10;72
